"","jan","feb","mar","apr","may","jun","jul","sep","oct","nov","dec","mens_dept_spend","womens_dept_spend","kids_dept_spend","accessories_spend","response","clicks"
"25",-0.398848712220169,2.4205941630399,-0.455148150046668,-0.438929642456628,2.12470203355682,-0.424765821184757,-0.436687646099869,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,1.65189183465906,-0.351757435954269,-0.467867851369091,1.97619916782126,-0.867629876942386
"26",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,2.3537733941362,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.417674511241189,-0.351757435954269,-0.467867851369091,0.985899134498247,-0.867629876942386
"27",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,2.28951402122891,-0.447222420014828,2.73482348386625,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.112063476446018,0.515119189756982,-0.467867851369091,2.47134918448276,-0.867629876942386
"29",-0.398848712220169,-0.41304011383201,2.19665286685354,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,-0.0149990863733332,-0.00440089882476154,-0.393858299401478
"30",-0.398848712220169,-0.41304011383201,-0.455148150046668,2.27781947705182,2.12470203355682,-0.424765821184757,2.28951402122891,-0.447222420014828,2.73482348386625,-0.299952432631067,2.88785056853551,0.493924184871123,-0.658196365342744,6.18222127132363,-0.467867851369091,2.96649920114426,-1.8151730320242
"32",-0.398848712220169,-0.41304011383201,-0.455148150046668,2.27781947705182,-0.470561270640569,2.3537733941362,-0.436687646099869,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,0.799921350865834,0.20818299542819,2.66541635334233,5.51834933081932,0.490749117836743,-1.8151730320242
"33",2.50672111507582,-0.41304011383201,2.19665286685354,2.27781947705182,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,1.1053071339115,1.7483701764564,-0.351757435954269,-0.467867851369091,0.985899134498247,-0.867629876942386
"34",-0.398848712220169,2.4205941630399,2.19665286685354,2.27781947705182,-0.470561270640569,2.3537733941362,2.28951402122891,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,2.56679922363943,4.76863076089864,0.438777231257686,1.97619916782126,-1.8151730320242
"35",2.50672111507582,2.4205941630399,-0.455148150046668,2.27781947705182,2.12470203355682,2.3537733941362,2.28951402122891,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,3.86569426440404,-0.351757435954269,2.25206739651124,1.48104915115975,-1.8151730320242
"37",-0.398848712220169,-0.41304011383201,2.19665286685354,-0.438929642456628,-0.470561270640569,-0.424765821184757,2.28951402122891,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,1.41069291695717,0.689611846712327,-0.351757435954269,-0.467867851369091,-0.499550915486266,-0.867629876942386
"38",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,2.12470203355682,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.273245855855948,-0.351757435954269,-0.467867851369091,-0.499550915486266,1.02745643322125
"39",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,2.88785056853551,-0.422844547214928,-0.02309542472871,-0.351757435954269,0.711043021836298,0.490749117836743,0.0799132781394301
"40",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,2.28951402122891,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,-0.467867851369091,-0.499550915486266,1.02745643322125
"41",-0.398848712220169,-0.41304011383201,-0.455148150046668,2.27781947705182,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.128817200470706,1.58639036811197,-0.467867851369091,1.48104915115975,-1.8151730320242
"42",-0.398848712220169,-0.41304011383201,-0.455148150046668,2.27781947705182,2.12470203355682,-0.424765821184757,-0.436687646099869,2.23558221569023,-0.365582091327396,3.33320346787394,-0.346209911113967,-0.422844547214928,1.21899101158436,-0.351757435954269,-0.467867851369091,1.48104915115975,-0.867629876942386
"43",-0.398848712220169,-0.41304011383201,-0.455148150046668,2.27781947705182,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.465624824829089,-0.351757435954269,-0.467867851369091,0.490749117836743,-0.867629876942386
"44",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,0.400561964401331,-0.351757435954269,-0.467867851369091,-0.00440089882476154,-0.867629876942386
"45",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,2.88785056853551,-0.422844547214928,-0.0806743153422928,-0.351757435954269,0.621195310945356,1.97619916782126,0.553684855680339
"47",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,2.3537733941362,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,0.188232710350933,-0.658196365342744,-0.351757435954269,-0.467867851369091,-0.499550915486266,0.0799132781394301
"49",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,2.88785056853551,1.71669008295189,0.641276390043399,-0.351757435954269,-0.467867851369091,0.490749117836743,-0.867629876942386
"50",-0.398848712220169,-0.41304011383201,-0.455148150046668,2.27781947705182,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,-0.467867851369091,-0.00440089882476154,-0.393858299401478
"51",-0.398848712220169,-0.41304011383201,2.19665286685354,2.27781947705182,-0.470561270640569,-0.424765821184757,-0.436687646099869,2.23558221569023,2.73482348386625,-0.299952432631067,-0.346209911113967,-0.422844547214928,2.95117201850469,-0.351757435954269,-0.467867851369091,1.48104915115975,-0.867629876942386
"52",2.50672111507582,-0.41304011383201,-0.455148150046668,2.27781947705182,2.12470203355682,2.3537733941362,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.561910595085916,-0.351757435954269,-0.467867851369091,0.985899134498247,-0.867629876942386
"53",2.50672111507582,2.4205941630399,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,0.617039508690445,2.34282266003745,0.490749117836743,-1.8151730320242
"56",-0.398848712220169,2.4205941630399,2.19665286685354,2.27781947705182,2.12470203355682,-0.424765821184757,2.28951402122891,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,0.207990423887676,-0.351757435954269,-0.0149990863733332,0.985899134498247,-1.8151730320242
"57",-0.398848712220169,-0.41304011383201,-0.455148150046668,2.27781947705182,-0.470561270640569,-0.424765821184757,-0.436687646099869,2.23558221569023,-0.365582091327396,3.33320346787394,-0.346209911113967,-0.422844547214928,0.429832838559406,-0.351757435954269,0.755513100964138,2.47134918448276,-1.8151730320242
"58",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,2.3537733941362,-0.436687646099869,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,1.17084812645595,2.27822992435054,-0.467867851369091,0.985899134498247,-0.867629876942386
"59",-0.398848712220169,-0.41304011383201,-0.455148150046668,2.27781947705182,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.22491039918702,-0.351757435954269,-0.467867851369091,-0.499550915486266,0.553684855680339
"60",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,2.12470203355682,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,2.88785056853551,-0.422844547214928,2.57065065444971,-0.351757435954269,1.05228281269483,1.97619916782126,0.553684855680339
"61",-0.398848712220169,2.4205941630399,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,-0.0149990863733332,-0.499550915486266,0.0799132781394301
"62",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,2.12470203355682,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,1.17104069799646,0.479114729264182,-0.467867851369091,-0.499550915486266,0.0799132781394301
"63",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,2.12470203355682,-0.424765821184757,-0.436687646099869,-0.447222420014828,2.73482348386625,-0.299952432631067,-0.346209911113967,1.71669008295189,0.304468765685017,-0.351757435954269,-0.196509613425741,-0.499550915486266,0.0799132781394301
"64",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,2.02238155747208,0.111897225171362,-0.351757435954269,-0.467867851369091,-0.499550915486266,0.0799132781394301
"65",2.50672111507582,-0.41304011383201,-0.455148150046668,2.27781947705182,2.12470203355682,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,2.88785056853551,-0.422844547214928,2.6467164129526,-0.351757435954269,-0.0748975603006278,1.97619916782126,-1.34140145448329
"66",-0.398848712220169,2.4205941630399,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,0.978276585942295,-0.351757435954269,-0.467867851369091,0.490749117836743,-0.867629876942386
"67",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,2.3537733941362,-0.436687646099869,-0.447222420014828,2.73482348386625,-0.299952432631067,-0.346209911113967,-0.422844547214928,1.08919779327816,3.758290207993,-0.467867851369091,0.985899134498247,-0.867629876942386
"69",2.50672111507582,2.4205941630399,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,2.32776734051775,-0.17696008559912,-0.351757435954269,0.620287758310094,-0.00440089882476154,0.0799132781394301
"70",-0.398848712220169,-0.41304011383201,2.19665286685354,2.27781947705182,-0.470561270640569,2.3537733941362,2.28951402122891,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,0.689419275171813,-0.351757435954269,1.62585607818043,3.46164921780577,-1.8151730320242
"71",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,-0.467867851369091,-0.499550915486266,1.02745643322125
"72",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,2.12470203355682,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,-0.467867851369091,-0.499550915486266,0.553684855680339
"73",2.50672111507582,-0.41304011383201,-0.455148150046668,2.27781947705182,-0.470561270640569,-0.424765821184757,-0.436687646099869,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,0.737562160300227,-0.351757435954269,-0.467867851369091,-0.499550915486266,0.0799132781394301
"74",2.50672111507582,2.4205941630399,2.19665286685354,2.27781947705182,2.12470203355682,2.3537733941362,2.28951402122891,2.23558221569023,-0.365582091327396,-0.299952432631067,2.88785056853551,-0.422844547214928,1.23844073717624,-0.351757435954269,1.43436247214014,5.44224928445179,-1.8151730320242
"75",-0.398848712220169,2.4205941630399,-0.455148150046668,-0.438929642456628,-0.470561270640569,2.3537733941362,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.369339054572261,-0.351757435954269,-0.467867851369091,0.490749117836743,-0.867629876942386
"76",2.50672111507582,-0.41304011383201,2.19665286685354,-0.438929642456628,2.12470203355682,2.3537733941362,-0.436687646099869,-0.447222420014828,2.73482348386625,-0.299952432631067,-0.346209911113967,-0.422844547214928,1.4789625912778,-0.351757435954269,1.34632986651973,1.97619916782126,-1.8151730320242
"77",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,2.12470203355682,-0.424765821184757,2.28951402122891,-0.447222420014828,2.73482348386625,-0.299952432631067,-0.346209911113967,3.70276759290956,0.689419275171813,-0.351757435954269,1.48246276180903,-0.00440089882476154,1.02745643322125
"78",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,0.493924184871123,-0.658196365342744,-0.351757435954269,0.52953249478389,-0.00440089882476154,0.0799132781394301
"79",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,2.23558221569023,2.73482348386625,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,-0.467867851369091,-0.499550915486266,0.0799132781394301
"80",-0.398848712220169,-0.41304011383201,2.19665286685354,-0.438929642456628,-0.470561270640569,2.3537733941362,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,2.88785056853551,-0.422844547214928,1.12597895751627,-0.351757435954269,-0.467867851369091,2.96649920114426,1.97499958830306
"81",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,2.3537733941362,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,0.417501316241076,-0.658196365342744,-0.351757435954269,-0.467867851369091,-0.00440089882476154,-0.867629876942386
"82",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,2.3537733941362,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,-0.467867851369091,-0.499550915486266,0.553684855680339
"83",-0.398848712220169,-0.41304011383201,2.19665286685354,-0.438929642456628,-0.470561270640569,2.3537733941362,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,2.93884459808361,-0.658196365342744,-0.351757435954269,5.42668651465786,1.97619916782126,-1.8151730320242
"84",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,2.28951402122891,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.234731547753217,-0.351757435954269,0.483247310385526,-0.499550915486266,0.0799132781394301
"85",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,0.0156114549145347,-0.351757435954269,-0.467867851369091,-0.00440089882476154,-0.867629876942386
"86",-0.398848712220169,-0.41304011383201,-0.455148150046668,2.27781947705182,2.12470203355682,-0.424765821184757,-0.436687646099869,-0.447222420014828,2.73482348386625,-0.299952432631067,-0.346209911113967,-0.117458764169258,0.304468765685017,1.36427054261024,-0.105754349899537,1.97619916782126,-1.8151730320242
"87",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,0.893461101523968,-0.499550915486266,0.0799132781394301
"88",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,2.3537733941362,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,1.30889765594195,0.657259827906033,-0.351757435954269,-0.0603767181364352,0.490749117836743,4.34385747600761
"89",-0.398848712220169,2.4205941630399,-0.455148150046668,2.27781947705182,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,0.112115533195405,-0.658196365342744,-0.351757435954269,-0.467867851369091,0.490749117836743,-0.867629876942386
"90",-0.398848712220169,-0.41304011383201,2.19665286685354,-0.438929642456628,2.12470203355682,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,2.88785056853551,-0.422844547214928,-0.17696008559912,1.77638313655859,1.11671904979843,4.94709926779028,-1.8151730320242
"92",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,2.12470203355682,2.3537733941362,-0.436687646099869,2.23558221569023,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,0.800533054048192,-0.351757435954269,0.0957223351286356,1.97619916782126,-1.34140145448329
"93",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,2.23558221569023,-0.365582091327396,-0.299952432631067,2.88785056853551,-0.422844547214928,-0.128817200470706,-0.351757435954269,0.982401259779648,1.48104915115975,0.553684855680339
"95",2.50672111507582,2.4205941630399,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,2.93545453086356,0.490749117836743,1.02745643322125
"96",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,2.3537733941362,2.28951402122891,2.23558221569023,-0.365582091327396,-0.299952432631067,2.88785056853551,-0.422844547214928,-0.225102970727534,-0.351757435954269,5.92402535878145,1.48104915115975,-1.8151730320242
"97",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,2.73482348386625,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,0.620287758310094,-0.499550915486266,0.0799132781394301
"98",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,2.23558221569023,-0.365582091327396,-0.299952432631067,2.88785056853551,-0.422844547214928,2.1333206859432,3.08140635072837,-0.0903259551000825,2.96649920114426,-1.8151730320242
"99",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,2.12470203355682,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,0.892553548888706,-0.499550915486266,0.0799132781394301
"100",2.50672111507582,2.4205941630399,-0.455148150046668,-0.438929642456628,-0.470561270640569,2.3537733941362,2.28951402122891,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.04103589553921,-0.658196365342744,-0.351757435954269,2.04423784303623,0.985899134498247,1.02745643322125
"101",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.658196365342744,-0.351757435954269,-0.196509613425741,-0.499550915486266,0.0799132781394301
"102",2.50672111507582,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,-0.436687646099869,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,-0.422844547214928,-0.17696008559912,-0.351757435954269,-0.467867851369091,-0.499550915486266,1.02745643322125
"104",-0.398848712220169,-0.41304011383201,-0.455148150046668,-0.438929642456628,-0.470561270640569,-0.424765821184757,2.28951402122891,-0.447222420014828,-0.365582091327396,-0.299952432631067,-0.346209911113967,0.493924184871123,-0.658196365342744,-0.351757435954269,0.801798285362502,-0.499550915486266,-0.393858299401478
